customer_id,member_id,survey_date,nps_score,category,feedback,survey_channel,response_time_hours
77,1882,,2,detractor,Lost data after an update. Very disappointed.,,56.7
211,1875,,10,promoter,"Onboarding was smooth, team was productive within a day.",email,
962,3158,,8,passive,,in_app,
148,2322,,10,promoter,"Great product, easy to use. Team adopted it quickly.",in_app,
872,6859,,8,passive,,,60.7
366,5058,,6,detractor,"Too slow, especially with large projects.",,
478,5870,,7,passive,Works fine but the mobile app needs improvement.,sms,
123,35,,5,detractor,The interface is confusing and hard to navigate.,email,
309,7940,,10,promoter,Reporting features give us exactly the insights we need.,,
1008,85,,9,promoter,Support team is incredibly responsive and helpful.,sms,
722,1907,,7,passive,Gets the job done but competitor X has better reporting.,,1.0
11,6937,,8,passive,Solid tool but UI could be more intuitive.,email,
513,4781,,8,passive,Solid tool but UI could be more intuitive.,email,55.2
281,6852,,4,detractor,Lost data after an update. Very disappointed.,sms,10.5
362,4465,,5,detractor,Way too expensive for what it offers.,,
557,824,,7,passive,Gets the job done but competitor X has better reporting.,,
959,6478,,3,detractor,"Too slow, especially with large projects.",,
503,7579,,8,passive,Would be better with better export options.,sms,
157,2606,,6,detractor,Support takes forever to respond to tickets.,,
612,2265,,5,detractor,"Too slow, especially with large projects.",,
1065,1337,,6,detractor,"Too slow, especially with large projects.",,
601,2535,,0,detractor,Integration with our tools doesn't work properly.,,
495,5941,,8,passive,"OK for basic project management, nothing special.",email,47.8
841,1278,,6,detractor,Mobile app crashes constantly on Android.,,
142,3554,,8,passive,Gets the job done but competitor X has better reporting.,,
683,5598,,5,detractor,Way too expensive for what it offers.,email,
118,7247,,4,detractor,Support takes forever to respond to tickets.,,6.5
462,6529,,5,detractor,Way too expensive for what it offers.,,53.2
538,1228,,9,promoter,The Gantt charts are exactly what we needed.,in_app,31.5
260,1190,,8,passive,"Some features feel half-baked, like time tracking.",,
199,1020,,10,promoter,Love the AI task suggestions! Saves us hours every week.,sms,
288,3215,,8,passive,,in_app,
987,3232,,6,detractor,Switched from competitor and regret it honestly.,,
152,3370,,9,promoter,The Gantt charts are exactly what we needed.,,
539,6727,,6,detractor,Switched from competitor and regret it honestly.,sms,26.9
850,3126,,8,passive,,in_app,63.1
392,5250,,7,passive,Good product but could use more integrations.,,
216,104,,5,detractor,Mobile app crashes constantly on Android.,,20.2
200,308,,2,detractor,Way too expensive for what it offers.,,
532,7944,,9,promoter,Love the AI task suggestions! Saves us hours every week.,,
322,7233,,6,detractor,"Too slow, especially with large projects.",,70.7
1127,6770,,7,passive,Would be better with better export options.,,67.7
299,3131,,0,detractor,Mobile app crashes constantly on Android.,sms,
161,5116,,9,promoter,Best project management tool we've used. Highly recommend.,sms,43.7
1084,1119,,7,passive,"Some features feel half-baked, like time tracking.",email,
1052,1523,,0,detractor,Support takes forever to respond to tickets.,,
302,3030,,5,detractor,Lost data after an update. Very disappointed.,,47.2
461,2411,,9,promoter,Best project management tool we've used. Highly recommend.,in_app,46.8
754,5998,,8,passive,"Some features feel half-baked, like time tracking.",sms,
600,2734,,5,detractor,The interface is confusing and hard to navigate.,email,12.8
1104,1284,,6,detractor,Mobile app crashes constantly on Android.,in_app,
1115,6624,,6,detractor,Admin settings are a nightmare to configure.,,
702,4838,,8,passive,Gets the job done but competitor X has better reporting.,,
170,7226,,6,detractor,Lost data after an update. Very disappointed.,,15.9
320,7926,,8,passive,Solid tool but UI could be more intuitive.,,
259,2681,,7,passive,Works fine but the mobile app needs improvement.,email,
401,6384,,8,passive,,,31.1
1201,7250,,6,detractor,Lost data after an update. Very disappointed.,,
676,4564,,7,passive,"Some features feel half-baked, like time tracking.",in_app,
251,2509,,8,passive,"Some features feel half-baked, like time tracking.",,32.8
1127,1292,,5,detractor,The interface is confusing and hard to navigate.,,7.8
1146,6632,,9,promoter,Support team is incredibly responsive and helpful.,,
1045,242,,10,promoter,"Mobile app works great, can manage tasks on the go.",in_app,
516,4182,,7,passive,Good product but could use more integrations.,,11.6
948,5559,,9,promoter,Best project management tool we've used. Highly recommend.,in_app,4.7
655,4115,,8,passive,Good product but could use more integrations.,in_app,23.1
1083,3465,,6,detractor,"Too slow, especially with large projects.",,40.3
371,7130,,5,detractor,Integration with our tools doesn't work properly.,,25.6
83,616,,6,detractor,Support takes forever to respond to tickets.,sms,
1019,1154,,8,passive,Solid tool but UI could be more intuitive.,,
166,1767,,6,detractor,Admin settings are a nightmare to configure.,email,
236,437,,4,detractor,Lost data after an update. Very disappointed.,,21.3
615,4873,,7,passive,"OK for basic project management, nothing special.",sms,
301,7215,,8,passive,"Some features feel half-baked, like time tracking.",email,
888,1693,,9,promoter,Support team is incredibly responsive and helpful.,sms,
973,4236,,7,passive,Would be better with better export options.,,
1062,6933,,6,detractor,"Too slow, especially with large projects.",,34.2
1147,5310,,8,passive,Good product but could use more integrations.,,
119,7960,,7,passive,"OK for basic project management, nothing special.",sms,
348,2768,,10,promoter,Love the AI task suggestions! Saves us hours every week.,,
1074,5567,,7,passive,"Decent, but the pricing is a bit high for what you get.",sms,
356,2751,,9,promoter,"Onboarding was smooth, team was productive within a day.",email,
1025,5182,,6,detractor,The interface is confusing and hard to navigate.,,
53,1442,,8,passive,,sms,
810,3233,,4,detractor,Way too expensive for what it offers.,email,
524,4190,,3,detractor,Way too expensive for what it offers.,in_app,
335,1656,,8,passive,,sms,
161,1067,,10,promoter,Best project management tool we've used. Highly recommend.,sms,
871,2910,,8,passive,Solid tool but UI could be more intuitive.,,
529,1514,,3,detractor,Integration with our tools doesn't work properly.,,
742,7970,,9,promoter,The Gantt charts are exactly what we needed.,,
460,4413,,3,detractor,Mobile app crashes constantly on Android.,in_app,18.1
559,5518,,8,passive,Gets the job done but competitor X has better reporting.,,
454,690,,9,promoter,"Onboarding was smooth, team was productive within a day.",,28.3
1135,23,,9,promoter,Love the AI task suggestions! Saves us hours every week.,,
1104,4122,,5,detractor,Lost data after an update. Very disappointed.,in_app,
585,88,,10,promoter,"Great product, easy to use. Team adopted it quickly.",sms,
710,2784,,9,promoter,"Great product, easy to use. Team adopted it quickly.",,
1063,4710,,4,detractor,The interface is confusing and hard to navigate.,,10.6
50,920,,7,passive,Gets the job done but competitor X has better reporting.,,62.8
927,7515,,5,detractor,Way too expensive for what it offers.,,
397,7872,,5,detractor,Support takes forever to respond to tickets.,email,20.2
90,7795,,8,passive,Gets the job done but competitor X has better reporting.,email,
1026,5150,,9,promoter,Custom workflows are a game changer for our process.,,
1188,2143,,8,passive,"OK for basic project management, nothing special.",sms,
728,3908,,6,detractor,Lost data after an update. Very disappointed.,,49.5
1123,5872,,10,promoter,"Mobile app works great, can manage tasks on the go.",,50.8
479,729,,7,passive,"OK for basic project management, nothing special.",,
6,2370,,7,passive,Good product but could use more integrations.,sms,59.1
356,1458,,6,detractor,Integration with our tools doesn't work properly.,,
483,5692,,0,detractor,Integration with our tools doesn't work properly.,,
144,1133,,8,passive,,,
225,1121,,9,promoter,The API is well-documented and easy to integrate with.,,50.2
207,3175,,10,promoter,Reporting features give us exactly the insights we need.,email,11.9
717,738,,10,promoter,"Onboarding was smooth, team was productive within a day.",,
330,134,,9,promoter,Reporting features give us exactly the insights we need.,,
354,6274,,8,passive,Good product but could use more integrations.,,68.5
817,7195,,8,passive,Would be better with better export options.,in_app,36.5
426,6057,,7,passive,,,
930,279,,2,detractor,Lost data after an update. Very disappointed.,,36.0
194,491,,7,passive,Gets the job done but competitor X has better reporting.,,
230,5445,,8,passive,"Some features feel half-baked, like time tracking.",email,67.8
1064,4191,,4,detractor,The interface is confusing and hard to navigate.,,5.2
948,6475,,8,passive,,,
255,7346,,6,detractor,Support takes forever to respond to tickets.,,
1148,2472,,10,promoter,Reporting features give us exactly the insights we need.,email,5.2
83,8018,,4,detractor,Mobile app crashes constantly on Android.,,
73,3295,,10,promoter,"Onboarding was smooth, team was productive within a day.",,
290,6725,,9,promoter,The API is well-documented and easy to integrate with.,sms,
425,4295,,8,passive,"Decent, but the pricing is a bit high for what you get.",,
1073,118,,8,passive,"OK for basic project management, nothing special.",sms,
69,6091,,9,promoter,"Great product, easy to use. Team adopted it quickly.",,
277,2672,,10,promoter,Best project management tool we've used. Highly recommend.,email,
579,3695,,7,passive,"Some features feel half-baked, like time tracking.",email,
307,1152,,7,passive,"Decent, but the pricing is a bit high for what you get.",in_app,
823,6518,,9,promoter,The API is well-documented and easy to integrate with.,email,
784,3845,,8,passive,"Some features feel half-baked, like time tracking.",email,
39,6490,,7,passive,Solid tool but UI could be more intuitive.,,26.9
558,4855,,2,detractor,Support takes forever to respond to tickets.,sms,55.7
157,6067,,8,passive,"Some features feel half-baked, like time tracking.",email,
808,6070,,7,passive,Gets the job done but competitor X has better reporting.,sms,
1160,5922,,9,promoter,Custom workflows are a game changer for our process.,,65.1
763,6818,,7,passive,Good product but could use more integrations.,,
1111,2209,,8,passive,Solid tool but UI could be more intuitive.,sms,
58,4106,,7,passive,Gets the job done but competitor X has better reporting.,,
804,4585,,7,passive,Good product but could use more integrations.,email,
485,7249,,8,passive,Would be better with better export options.,,
504,5331,,9,promoter,Support team is incredibly responsive and helpful.,,
991,1106,,9,promoter,Love the AI task suggestions! Saves us hours every week.,in_app,6.4
896,7379,,0,detractor,Lost data after an update. Very disappointed.,,22.0
996,5066,,9,promoter,"Mobile app works great, can manage tasks on the go.",,
468,1223,,6,detractor,Way too expensive for what it offers.,,
489,7266,,8,passive,Solid tool but UI could be more intuitive.,email,
547,3467,,10,promoter,Support team is incredibly responsive and helpful.,,
765,2137,,8,passive,Would be better with better export options.,,26.4
213,3249,,10,promoter,"Onboarding was smooth, team was productive within a day.",email,21.4
1096,3906,,8,passive,Good product but could use more integrations.,,
847,7451,,7,passive,Gets the job done but competitor X has better reporting.,,
953,7309,,0,detractor,Integration with our tools doesn't work properly.,,30.6
85,3146,,7,passive,Would be better with better export options.,sms,22.4
827,768,,8,passive,,,1.4
991,5500,,9,promoter,Support team is incredibly responsive and helpful.,,
1136,5819,,5,detractor,Mobile app crashes constantly on Android.,sms,
117,2387,,8,passive,"Decent, but the pricing is a bit high for what you get.",email,
1059,3455,,10,promoter,Best project management tool we've used. Highly recommend.,email,48.3
10,5058,,2,detractor,Lost data after an update. Very disappointed.,sms,17.0
947,6340,,3,detractor,Lost data after an update. Very disappointed.,,
8,1119,,5,detractor,Support takes forever to respond to tickets.,email,
91,407,,0,detractor,Mobile app crashes constantly on Android.,email,
858,1870,,7,passive,"OK for basic project management, nothing special.",email,5.2
858,7880,,6,detractor,Support takes forever to respond to tickets.,in_app,14.4
1051,2575,,10,promoter,"Great product, easy to use. Team adopted it quickly.",,
745,4774,,8,passive,,,
549,6885,,7,passive,"OK for basic project management, nothing special.",,45.5
